culture,count,mean_age,std_age,ci_95,pi_95,ci_lower,ci_upper,pi_lower,pi_upper
Greek Neolithic,17,6626.705882352941,464.1734272750187,220.65404092643087,909.7799174590366,6406.051841426511,6847.359923279372,5716.925964893905,7536.485799811978
Maltese,17,149.11764705882354,56.61479748367601,26.91296637625719,110.96500306800498,122.20468068256635,176.03061343508074,38.15264399081856,260.0826501268285
"French, for American market",17,194.1764705882353,0.727606875109293,0.34588235294131625,1.4261094752142143,193.830588235294,194.52235294117662,192.75036111302109,195.60258006344952
"Portuguese, Lisbon",17,220.41176470588235,99.04611225556091,47.08353305690968,194.1303800208994,173.32823164897266,267.495297762792,26.281384684982953,414.54214472678177
Mangbetu peoples,17,119.11764705882354,38.81346794757777,18.450751468647162,76.07439717725242,100.66689559017638,137.5683985274707,43.043249881571114,195.19204423607596
"Etruscan, Vulci",16,2418.4375,6.25,3.0625,12.25,2415.375,2421.5,2406.1875,2430.6875
"Yoruba peoples, Ijebu group",16,231.3125,119.20834352790357,58.412088328672745,233.64835331469098,172.90041167132725,289.7245883286727,-2.3358533146909792,464.960853314691
"Indian, Thanjavur; blade, European",16,360.0,44.721359549995796,21.913466179497938,87.65386471799175,338.08653382050204,381.91346617949796,272.3461352820083,447.6538647179917
British (?),16,378.5625,281.78667315305506,138.07546984499697,552.3018793799879,240.48703015500303,516.637969844997,-173.7393793799879,930.8643793799879
West Slavic,16,1009.8125,87.19267457762722,42.72441054303734,170.89764217214935,967.0880894569626,1052.5369105430373,838.9148578278507,1180.7101421721493
Italian (Ancient Roman),16,1932.3125,63.24104020860715,30.988109702217503,123.95243880887001,1901.3243902977824,1963.3006097022176,1808.36006119113,2056.26493880887
"Greek, Sicilian",16,2444.75,98.41307501208024,48.222406755919316,192.88962702367726,2396.527593244081,2492.972406755919,2251.8603729763227,2637.6396270236773
Inca (?),16,575.9375,60.18911169527813,29.492664730686283,117.97065892274513,546.4448352693137,605.4301647306863,457.96684107725486,693.9081589227451
"Greek, Corinthian?",16,2715.25,64.3609612524031,31.53687101367752,126.14748405471008,2683.7131289863223,2746.7868710136777,2589.1025159452897,2841.3974840547103
probably Austrian,16,226.375,149.55439367222436,73.28165289938994,293.12661159755976,153.09334710061006,299.65665289938994,-66.75161159755976,519.5016115975598
probably Flemish,16,301.3125,53.194885405773114,26.065493848828826,104.2619753953153,275.24700615117115,327.37799384882885,197.0505246046847,405.5744753953153
Ecuador,16,932.875,555.5480027264371,272.21852133595416,1088.8740853438167,660.6564786640458,1205.0935213359542,-155.99908534381666,2021.7490853438167
"French, Paris and Sèvres",16,194.6875,10.390500469178566,5.091345229897497,20.365380919589988,189.59615477010252,199.77884522989748,174.32211908041,215.05288091959
French or South Netherlandish,16,542.1875,77.81449629300015,38.129103183570074,152.5164127342803,504.05839681642993,580.3166031835701,389.67108726571973,694.7039127342803
"Norwegian, Christiania",16,38.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0
"India (Madhya Pradesh, Malwa)",16,311.9375,23.037559911298477,11.288404356536253,45.15361742614501,300.64909564346374,323.22590435653626,266.783882573855,357.091117426145
Neolithic,16,7032.875,2591.5438352457018,1269.856479270394,5079.425917081576,5763.018520729606,8302.731479270395,1953.4490829184242,12112.300917081575
Kyivan Rus’,16,917.0,0.0,0.0,0.0,917.0,917.0,917.0,917.0
Chokwe peoples,16,192.0,87.4414089547967,42.84629038785038,171.38516155140152,149.1537096121496,234.8462903878504,20.614838448598476,363.38516155140155
Spanish or Portuguese,16,278.0,91.61440934700174,44.89106058003085,179.5642423201234,233.10893941996915,322.89106058003085,98.43575767987659,457.5642423201234
"German, Würzburg",16,212.6875,11.193562137824284,5.484845447533899,21.939381790135595,207.2026545524661,218.1723454475339,190.7481182098644,234.6268817901356
"Kuba peoples, Bushoong group",16,131.5,62.94547905396648,30.843284736443575,123.3731389457743,100.65671526355642,162.34328473644356,8.1268610542257,254.87313894577431
Mali,16,992.5,418.7933460152712,205.20873954748288,820.8349581899315,787.2912604525171,1197.7087395474828,171.6650418100685,1813.3349581899315
Recuay,16,1723.0625,93.77097543127795,45.947777961326196,183.79111184530478,1677.1147220386738,1769.0102779613262,1539.2713881546952,1906.8536118453048
"German, Potsdam",16,226.375,30.236567265481707,14.815917960086036,59.263671840344145,211.55908203991396,241.19091796008604,167.11132815965584,285.63867184034416
"French, Montpellier",16,197.875,53.36025362258567,26.146524275066977,104.5860971002679,171.72847572493302,224.02152427506698,93.2889028997321,302.4610971002679
Dayak people,16,149.3125,31.882531789889793,15.622440577045998,62.48976230818399,133.690059422954,164.934940577046,86.822737691816,211.802262308184
Native American (Apache),16,73.75,26.476404589747453,12.973438248976251,51.893752995905004,60.77656175102375,86.72343824897625,21.856247004094996,125.643752995905
"Swedish, Dalarna",15,108.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0
Brazilian,15,60.666666666666664,40.62663916107029,20.559916126071894,79.62821275569776,40.106750540594774,81.22658279273855,-18.961546089031096,140.29487942236443
Yortan,15,4663.466666666666,5.853773711701025,2.9624182314569527,11.473396474934008,4660.504248435209,4666.429084898124,4651.993270191732,4674.9400631416
"British, Birmingham, after French original",15,103.0,12.598185810436584,6.375561674603004,24.692444188455706,96.624438325397,109.375561674603,78.30755581154429,127.69244418845571
Canadian,15,63.733333333333334,64.43764058226778,32.60994542228558,126.29777554124483,31.123387911047757,96.34327875561891,-62.5644422079115,190.03110887457817
Cambodian,15,124.33333333333333,41.794850446072,21.151112605355884,81.91790687430111,103.18222072797744,145.48444593868922,42.41542645903222,206.25124020763445
Bulgarian,15,106.53333333333333,41.82081960436635,21.164254812720852,81.96880642455804,85.36907852061248,127.69758814605419,24.564526908775292,188.50213975789137
"Japanese, for export market (Hizen ware, Imari type)",15,329.0,0.0,0.0,0.0,329.0,329.0,329.0,329.0
"Roman, Pompeian",15,1928.8,3.16679197745368,1.602617858371964,6.206912275809213,1927.197382141628,1930.402617858372,1922.5930877241908,1935.006912275809
Central European,15,432.3333333333333,209.71227454595524,106.12905385007025,411.03605811007225,326.20427948326306,538.4623871834035,21.297275223261067,843.3693914434056
"Greek, Athens",15,108.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0
"Chinese, for Danish market",15,193.0,10.656989658033293,5.393180879592302,20.887699729745254,187.6068191204077,198.3931808795923,172.11230027025474,213.88769972974526
Kassite,15,3499.3333333333335,126.19127582855641,63.861596736833626,247.33490062397055,3435.4717365965,3563.194930070167,3251.998432709363,3746.668233957304
Remojadas,15,1453.6,76.60921242625808,38.76961064201394,150.15405635546583,1414.830389357986,1492.3696106420139,1303.445943644534,1603.7540563554658
Colonial American,15,181.93333333333334,24.835075042788848,12.5682820535576,48.67674708386614,169.36505127977574,194.50161538689093,133.2565862494672,230.61008041719947
Mossi peoples,15,130.8,42.6634671419404,21.590693303674463,83.62039559820319,109.20930669632554,152.39069330367448,47.17960440179682,214.42039559820319
Continental,15,316.3333333333333,455.8498604124994,230.69185858581523,893.4657264084989,85.64147474751809,547.0251919191485,-577.1323930751655,1209.7990597418323
Dogon or Tellem  peoples (?),15,537.9333333333333,82.6908758714102,41.84735699074812,162.07411670796398,496.0859763425852,579.7806903240814,375.8592166253693,700.0074500412973
"German, Frankfurt",15,288.93333333333334,50.33525697995488,25.473154636030287,98.65710368071156,263.46017869730304,314.40648796936364,190.2762296526218,387.5904370140449
Continental European,15,153.73333333333332,52.00613516920957,26.318735667032172,101.93202493165076,127.41459766630115,180.0520690003655,51.80130840168256,255.6653582649841
Pende peoples,15,100.2,45.57913056276022,23.066222577613352,89.33509590301003,77.13377742238666,123.26622257761335,10.864904096989974,189.53509590301002
"French, Normandy",15,293.8666666666667,111.07582137998395,56.21212136580904,217.70860990476854,237.65454530085765,350.0787880324757,76.15805676189814,511.5752765714352
"French, Orléans",15,199.53333333333333,37.858508510857405,19.15904873537419,74.20267668128051,180.37428459795913,218.69238206870753,125.33065665205282,273.73601001461384
"French, Moustiers",15,201.4,30.69388026487176,15.533246580587488,60.160005319148645,185.86675341941253,216.93324658058748,141.23999468085137,261.5600053191487
"Nepal, Kathmandu Valley",15,708.7333333333333,236.92357618519304,119.89987247884982,464.3702093229783,588.8334608544835,828.6332058121832,244.36312401035502,1173.1035426563117
"French, Dieppe",15,151.86666666666667,51.372403190076774,25.998023035949828,100.68991025255048,125.86864363071685,177.8646897026165,51.1767564141162,252.55657691921715
Zenú,15,1982.2,10.98180313062903,5.5575591764706145,21.5243341360329,1976.6424408235293,1987.7575591764707,1960.6756658639672,2003.724334136033
possibly American,15,131.6,67.91044523067546,34.367427059159766,133.10447265212392,97.23257294084023,165.96742705915977,-1.5044726521239227,264.7044726521239
"probably French, Paris",15,127.33333333333333,78.58268317662674,39.76832463713357,154.02205902618843,87.56500869619975,167.1016579704669,-26.6887256928551,281.3553923595218
"American, Japanese",14,59.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0
North Indian,14,255.92857142857142,72.37877322244975,37.9143200062781,141.8623955160015,218.0142514222933,293.84289143484955,114.06617591256992,397.7909669445729
German or Netherlandish,14,349.2857142857143,88.16455643278087,46.18341893597076,172.8025306082505,303.10229534974354,395.469133221685,176.48318367746378,522.0882448939648
"Dutch, Enkhuizen",14,243.14285714285714,37.93284986526983,19.870441905968327,74.34838573592887,223.2724152368888,263.01329904882544,168.79447140692827,317.491242878786
Phrygian,14,2725.714285714286,131.5016399847577,68.88477156705986,257.7432143701251,2656.829514147226,2794.5990572813457,2467.971071344161,2983.4575000844106
Malagasy,14,48.92857142857143,19.81244475154359,10.378393235652915,38.83239171302544,38.550178192918516,59.306964664224346,10.096179715545993,87.76096314159687
"French, possibly",14,167.14285714285714,9.477561702472524,4.964650425372699,18.57602093684615,162.17820671748444,172.10750756822983,148.56683620601098,185.7188780797033
"German, Ansbach",14,227.64285714285714,17.635659429589982,9.238123352549682,34.565892481996364,218.40473379030746,236.88098049540682,193.07696466086077,262.2087496248535
Merovingian,14,1321.9285714285713,61.809215501243514,32.37764708513023,121.14606238243728,1289.550924343441,1354.3062185137017,1200.782509046134,1443.0746338110087
Gabonese,14,55.142857142857146,25.95812350352343,13.59769663752482,50.877922066905924,41.545160505332326,68.74055378038196,4.264935075951222,106.02077920976308
Fante peoples,14,71.64285714285714,37.15581980060385,19.46340866659992,72.82540680918355,52.17944847625722,91.10626580945706,-1.182549666326409,144.46826395204067
Syro-Anatolian-Levantine,14,3001.8571428571427,148.10643633386312,77.58289581523087,290.2886152143717,2924.2742470419116,3079.4400386723737,2711.568527642771,3292.145758071514
"Greek, Euboean",14,2584.3571428571427,68.37071701434108,35.81477176980361,134.0066053481085,2548.5423710873392,2620.171914626946,2450.350537509034,2718.3637482052513
"Greek, Ptolemaic, Cretan",14,2119.285714285714,20.46170370915874,10.718495876109499,40.10493926995113,2108.5672184096047,2130.0042101618237,2079.180775015763,2159.3906535556653
"Greek, Ionian",14,3814.785714285714,2782.792846669067,1457.7160374841396,5454.273979471371,2357.0696768015746,5272.501751769854,-1639.4882651856565,9269.059693757084
"Greek, Rhodian",14,3181.4285714285716,2419.697365510683,1267.514992998869,4742.606836400939,1913.9135784297025,4448.943564427441,-1561.1782649723673,7924.03540782951
Tolima,14,1595.857142857143,83.43201483184535,43.70436204246101,163.52674907041688,1552.1527808146818,1639.561504899604,1432.330393786726,1759.3838919275597
"British, Lowestoft",14,186.42857142857142,28.511035072040467,14.934993497461958,55.881628741199314,171.49357793110946,201.36356492603338,130.5469426873721,242.31020016977072
"British, Liverpool",14,184.28571428571428,58.640270451979674,30.71765215387,114.93493008588015,153.56806213184427,215.00336643958428,69.35078419983412,299.2206443715944
Ibero-Roman,14,2045.0,0.0,0.0,0.0,2045.0,2045.0,2045.0,2045.0
Hawaiian,14,81.07142857142857,40.543356253074755,21.237908777249444,79.46497825602651,59.833519794179125,102.30933734867801,1.606450315402057,160.5364068274551
Huastec,14,1108.4285714285713,405.1010727224493,212.20491895988,793.9981025360006,896.2236524686914,1320.6334903884513,314.43046889257073,1902.4266739645718
Bahia,14,2274.785714285714,339.7587783597754,177.97653198796016,665.9272055851598,2096.809182297754,2452.7622462736745,1608.8585087005545,2940.712919870874
"Hungarian, Transylvania",14,294.07142857142856,78.72196867233667,41.237088981792944,154.29505859777987,252.83433958963562,335.3085175532215,139.77636997364868,448.3664871692084
British or Dutch,14,263.85714285714283,41.98325150096654,21.992172033913146,82.28717294189441,241.8649708232297,285.849314891056,181.5699699152484,346.14431579903726
Vicús (?),14,2279.8571428571427,26.726124191245503,14.000000000001604,52.383203414841184,2265.857142857141,2293.8571428571445,2227.4739394423013,2332.240346271984
Ubaid,14,7236.142857142857,541.0734142059106,283.4315871870759,1060.5038918435848,6952.711269955781,7519.574444329933,6175.638965299272,8296.64674898644
Chachet Baining people,14,52.714285714285715,36.34117937933934,19.03667391762946,71.2287115835051,33.67761179665625,71.75095963191518,-18.514425869219387,123.94299729779081
"Greek Islands, Cyclades, Naxos",14,233.07142857142858,36.615390386923494,19.180314427518137,71.76616515837004,213.89111414391044,252.25174299894672,161.30526341305853,304.83759372979864
Sumatra,14,168.64285714285714,43.54592119529969,22.810748478597663,85.35000554278739,145.83210866425947,191.4536056214548,83.29285160006975,253.99286268564452
Canada (British Columbia),14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chinese, probably for Swedish market",14,181.0,0.0,0.0,0.0,181.0,181.0,181.0,181.0
"German, Bayreuth",14,237.07142857142858,14.5521041868086,7.622858337314696,28.522124206144856,229.4485702341139,244.69428690874327,208.54930436528372,265.59355277757345
Murik Lakes,13,174.3846153846154,19.885247720938203,10.809743796535878,38.97508553303888,163.5748715880795,185.19435918115127,135.4095298515765,213.35970091765427
Moche (?),13,1890.076923076923,65.44522078102177,35.5764272730515,128.27263273080268,1854.5004958038717,1925.6533503499745,1761.8042903461205,2018.3495558077257
Amhara or Tigrinya peoples,13,250.76923076923077,121.97824522304094,66.30812942922132,239.07736063716024,184.46110134000946,317.0773601984521,11.691870132070534,489.846591406391
"French, Niderviller",13,184.30769230769232,27.02278241097261,14.689751851799814,52.964653525506314,169.6179404558925,198.99744415949215,131.343038782186,237.27234583319864
"French, Bordeaux",13,190.23076923076923,35.26129569881081,19.168258690420462,69.1121395696692,171.06251054034877,209.39902792118968,121.11862966110003,259.3429088004384
"Neolithic, Gonia",13,6506.153846153846,1096.7610531434407,596.2060999630385,2149.651664161144,5909.947746190807,7102.359946116884,4356.502181992702,8655.805510314989
"European, Italian peninsula",13,11159.923076923076,1887.0573856995109,1025.8160800930707,3698.632475971041,10134.106996830005,12185.739157016147,7461.290600952036,14858.555552894117
Dutch or German,13,249.6153846153846,65.31275840336562,35.50441990431074,128.01300647059662,214.11096471107388,285.1198045196953,121.60237814478799,377.6283910859812
"Philippine, Mindanao",13,211.92307692307693,43.8529009653515,23.8387085151155,85.95168589208895,188.08436840796145,235.76178543819242,125.97139103098799,297.87476281516587
"American, Hartford, Connecticut",13,127.38461538461539,34.233362045277964,18.609467591085696,67.0973896087448,108.7751477935297,145.99408297570108,60.28722577587058,194.4820049933602
Chinese with French mounts,13,243.84615384615384,31.950081256668,17.36826201563604,62.62215926306928,226.4778918305178,261.21441586178986,181.22399458308456,306.4683131092231
"German, possibly Augsburg",13,389.84615384615387,61.88813315685828,33.64277241399995,121.30074098744223,356.20338143215395,423.4889262601538,268.54541285871164,511.1468948335961
"Italian, probably Rome",13,250.76923076923077,130.26969067166894,70.81541051821917,255.32859371647112,179.95382025101162,321.5846412874499,-4.559362947240345,506.0978244857019
Spanish or French,13,260.2307692307692,150.76314417332122,81.95577874334433,295.4957625797096,178.2749904874249,342.1865479741135,-35.26499334894038,555.7265318104788
"Italian, Piedmont",13,232.07692307692307,67.1434553008973,36.49959807403469,131.60117238975872,195.5773250028884,268.5765211509578,100.47575068716435,363.6780954666818
"Sumatran, Batak",13,296.53846153846155,96.07689228305227,52.22799358207691,188.31070887478245,244.31046795638463,348.76645512053847,108.2277526636791,484.849170413244
"German, Thuringia",13,209.69230769230768,58.252874915298705,31.66662352327592,114.17563483398546,178.02568416903176,241.3589312155836,95.51667285832222,323.8679425262931
Solomon Islands,13,150.0,46.788531358300474,25.43453537502877,91.70552146226893,124.56546462497123,175.43453537502876,58.29447853773107,241.70552146226893
Chorrera,13,2992.3846153846152,116.67371773564099,63.42455543984131,228.68048676185634,2928.960059944774,3055.8091708244565,2763.704128622759,3221.0651021464714
"German, Hanau",13,159.30769230769232,59.2232845753884,32.19414422356912,116.07763776776126,127.11354808412321,191.50183653126143,43.23005453993106,275.38533007545357
Minangkabau people,13,182.76923076923077,17.82392514830298,9.68919608172211,34.93489329067384,173.08003468750866,192.4584268509529,147.83433747855693,217.70412405990461
Frankish or Burgundian,13,1340.076923076923,43.852900965352276,23.838708515115922,85.95168589209047,1316.2382145618071,1363.915631592039,1254.1252371848327,1426.0286089690135
French (Breton),13,88.23076923076923,29.80255538862913,16.20085365564412,58.41300856171309,72.0299155751251,104.43162288641335,29.817760669056135,146.64377779248233
Rhodian,13,2529.6153846153848,25.950396469470267,14.106796213462896,50.86277708016172,2515.5085884019218,2543.7221808288477,2478.752607535223,2580.4781616955465
"German, Neuwied am Rhein",13,217.6153846153846,25.669497013441326,13.95409752975166,50.312214146345,203.66128708563295,231.56948214513628,167.30317046903963,267.9275987617296
"German, Saxon",13,390.6923076923077,56.166990031786206,30.53272358417205,110.08730046230096,360.1595841081356,421.22503127647974,280.6050072300067,500.77960815460864
Praenestine,13,2278.0,40.90435999580811,22.235863385819325,80.17254559178389,2255.7641366141806,2300.2358633858194,2197.827454408216,2358.172545591784
Ottoman,13,279.15384615384613,74.7460658427877,40.63242424225707,146.5022890518639,238.52142191158907,319.7862703961032,132.65155710198223,425.65613520571003
Indian textile for American market,13,223.92307692307693,13.21275607422338,7.182536019306841,25.897001905477826,216.7405409037701,231.10561294238377,198.0260750175991,249.82007882855476
Topará,13,2214.3076923076924,138.36448521651312,75.21579095819858,271.1943910243657,2139.0919013494936,2289.523483265891,1943.1133012833266,2485.502083332058
"British, Merton Abbey",13,54.07692307692308,24.800744405701277,13.481838232606767,48.6094590351745,40.59508484431631,67.55876130952984,5.467464041748578,102.68638211209759
"British, Essex",13,107.07692307692308,12.452988519906455,6.769521672070983,24.40785749901665,100.3074014048521,113.84644474899406,82.66906557790642,131.48478057593974
"British, Greenwich",13,351.7692307692308,16.773758504252374,9.11831899106853,32.876566668334654,342.65091177816225,360.8875497602993,318.8926641008961,384.6457974375654
African (Maasai peoples),13,115.6923076923077,27.73500981126144,15.076923076923068,54.360619230072416,100.61538461538463,130.76923076923077,61.33168846223528,170.0529269223801
"Italian, Castel Durante",13,427.2307692307692,38.58141574677666,20.973096507676477,75.61957486368226,406.25767272309275,448.2038657384457,351.61119436708697,502.8503440944515
Bhutanese,13,125.46153846153847,74.80598837951344,40.664998504279545,146.61973722384633,84.79653995725891,166.12653696581802,-21.158198762307862,272.0812756853848
possibly Southern German,13,264.6923076923077,76.51839061666224,41.59587096410325,149.97604560865798,223.09643672820442,306.28817865641093,114.7162620836497,414.6683533009657
"Swiss, Lucerne",13,335.3076923076923,85.29496332862082,46.3668702375015,167.17812812409682,288.94082207019085,381.6745625451938,168.1295641835955,502.48582043178914
"Spanish, Toledo",13,326.46153846153845,65.64502441746237,35.68504176706481,128.66424785822625,290.7764966944736,362.1465802286033,197.7972906033122,455.1257863197647
"Swedish, Stockholm",13,152.53846153846155,44.468369628713575,24.17328109168617,87.1580044722786,128.36518044677538,176.7117426301477,65.38045706618294,239.69646601074015
"Greek, Attic?",13,2606.0,72.5143663926903,39.41925860183001,142.128158129673,2566.58074139817,2645.41925860183,2463.871841870327,2748.128158129673
Greek or Etruscan,13,2471.6923076923076,99.02388989143313,53.82999973068817,194.08682418720892,2417.8623079616195,2525.5223074229957,2277.6054835050986,2665.7791318795166
Asmat,13,80.6923076923077,28.30307584988075,15.385727293152268,55.47402866576627,65.30658039915542,96.07803498545996,25.218279026541424,136.16633635807398
Nigeria,13,166.6153846153846,140.5848133462137,76.42277507844331,275.54623415857884,90.1926095369413,243.03815969382794,-108.93084954319423,442.1616187739635
Mexico,13,75.92307692307692,142.25415139722142,77.33023758001433,278.81813673855396,-1.4071606569374069,153.25331450309125,-202.89505981547705,354.74121366163087
Etruscan or Italic,13,2593.153846153846,32.70027052346783,17.776069546465965,64.09253022599694,2575.3777766073804,2610.929915700312,2529.061315927849,2657.2463763798432
Balkan,13,259.6923076923077,96.38497861474112,52.39547121974618,188.91455808489258,207.2968364725615,312.08777891205386,70.7777496074151,448.60686577720026
Macedonian,12,321.8333333333333,627.8853157201319,355.2595609302067,1230.6552188114586,-33.42622759687339,677.0928942635401,-908.8218854781253,1552.4885521447918
"Dutch, Holland",12,305.1666666666667,31.976790825771722,18.092572615258067,62.67451001851258,287.0740940514086,323.25923928192475,242.4921566481541,367.8411766851793
North coast (?),12,1747.8333333333333,407.15171024019406,230.3677665180287,798.0173520707804,1517.4655668153046,1978.201099851362,949.8159812625529,2545.8506854041134
"East Greek, Lydian",12,2775.0,144.62804958676836,81.83102249406544,283.470977190066,2693.1689775059344,2856.8310224940656,2491.529022809934,3058.470977190066
Massim people,12,162.58333333333334,30.637049268472147,17.334542469481658,60.0486165662054,145.2487908638517,179.917875802815,102.53471676712795,222.63194989953874
Old Bering Sea,12,1858.4166666666667,185.5274830576234,104.97205543968477,363.6338667929419,1753.444611226982,1963.3887221063515,1494.7827998737248,2222.0505334596087
European Bronze Age,12,3072.25,196.47119844440766,111.16404532368941,385.083548951039,2961.0859546763104,3183.4140453236896,2687.166451048961,3457.333548951039
Ono Niha people,12,194.83333333333334,15.34354073948527,8.681425428738534,30.07333984939113,186.15190790459482,203.51475876207186,164.75999348394222,224.90667318272446
"Akan peoples, Asante",12,186.5,52.536567351616235,29.72536127669945,102.97167200916782,156.77463872330054,216.22536127669946,83.52832799083218,289.47167200916783
"Indian, Thanjavur",12,335.4166666666667,39.032523346408006,22.084729103975036,76.5037457589597,313.3319375626917,357.5013957706417,258.91292090770696,411.9204124256264
Veraguas (?),12,972.75,79.31195599426586,44.874963560380245,155.45143374876108,927.8750364396197,1017.6249635603803,817.298566251239,1128.201433748761
"Italian, Ferrara",12,449.75,47.08237462150778,26.639361228578036,92.28145425815525,423.110638771422,476.389361228578,357.46854574184476,542.0314542581552
"Greek, Lydian",12,8926.0,0.0,0.0,0.0,8926.0,8926.0,8926.0,8926.0
Eastern Mediterranean or Italian,12,2243.0833333333335,31.166585642412528,17.63415587816103,61.08650785912855,2225.4491774551725,2260.7174892114945,2181.996825474205,2304.169841192462
Mende peoples,12,126.91666666666667,59.400732063645215,33.60912807406627,116.42543484474461,93.3075385926004,160.52579474073295,10.491231821922057,243.34210151141127
Parthian or Sasanian,12,1806.8333333333333,66.15523525402148,37.43084802456808,129.6642610978821,1769.402485308765,1844.2641813579014,1677.169072235451,1936.4975944312155
Marquesan (Enata) people,12,184.91666666666666,36.18753761708415,20.47502689284258,70.92757372948493,164.44163977382408,205.39169355950924,113.98909293718172,255.84424039615158
"German, Bavaria",12,266.5833333333333,124.08461800014706,70.20748185258326,243.20585128028824,196.37585148075004,336.7908151859166,23.37748205304507,509.78918461362156
Afghanistan,12,1471.5,242.1530320047447,137.01097584876294,474.61994272929957,1334.4890241512371,1608.5109758487629,996.8800572707005,1946.1199427292995
"Neolithic, Nemea",12,6929.0,0.0,0.0,0.0,6929.0,6929.0,6929.0,6929.0
Native American (Mission Indians of the Channel Islands),12,83.91666666666667,14.145081595145847,8.003333333333343,27.72435992648586,75.91333333333333,91.92000000000002,56.19230674018081,111.64102659315253
"French, Fontainebleau",12,207.83333333333334,125.45323890404406,70.98185202692106,245.88834825192635,136.85148130641227,278.8151853602544,-38.055014918593,453.7216815852597
"Egyptian, Roman",12,1983.0,35.90138006970054,20.313118018570258,70.36670493661305,1962.6868819814297,2003.3131180185703,1912.6332950633869,2053.366704936613
Luzon Island,12,180.75,34.38584539656345,19.455623554098388,67.39625697726436,161.2943764459016,200.2056235540984,113.35374302273564,248.14625697726436
India (Orissa),12,453.5,213.55454913100178,120.82986089890397,418.56691629676345,332.670139101096,574.3298608989039,34.93308370323655,872.0669162967635
Bassa peoples,12,178.33333333333334,6.568981287194911,3.7167510521743248,12.875203322902026,174.61658228115903,182.05008438550766,165.45813001043132,191.20853665623537
Bamessing,12,172.83333333333334,2.8867513459484346,1.6333333333335063,5.658032638058931,171.19999999999985,174.46666666666684,167.17530069527442,178.49136597139227
"Swedish, Skane",12,108.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0
South Netherlandish (?),12,434.1666666666667,14.837503669805814,8.395108003107158,29.081507192819394,425.7715586635595,442.56177466977385,405.0851594738473,463.2481738594861
"Scottish, Edinburgh and Glasgow",12,238.0,0.0,0.0,0.0,238.0,238.0,238.0,238.0
West African,12,72.33333333333333,16.035944473323514,9.073189721215558,31.430451167714086,63.26014361211777,81.40652305454888,40.902882165619246,103.76378450104741
"Italian, Abruzzi and Calabria",12,275.6666666666667,77.84989441615228,44.047724347598475,152.58579305565846,231.6189423190682,319.7143910142652,123.08087361100823,428.25245972232517
Carolingian,12,1124.75,64.21996998951764,36.335868621581746,125.87114117945457,1088.4141313784182,1161.0858686215818,998.8788588205455,1250.6211411794545
"Italian, Turin",12,242.08333333333334,37.036734426373144,20.955505219151792,72.59199947569137,221.12782811418154,263.0388385524851,169.49133385764196,314.6753328090247
"Spanish, Madrid",12,204.83333333333334,97.27172188661964,55.0366577194627,190.6525748977745,149.79667561387063,259.869991052796,14.180758435558829,395.4859082311078
"Greek Islands, Rhodes",12,235.33333333333334,19.203850623973185,10.865601360683717,37.639547222987446,224.46773197264963,246.19893469401705,197.6937861103459,272.9728805563208
"British, possibly",12,103.41666666666667,33.91555913611262,19.189534053012267,66.47449590678073,84.2271326136544,122.60620071967894,36.94217075988594,169.8911625734474
German?,12,181.16666666666666,148.68565580587875,84.12682933607694,291.42388537952235,97.03983733058972,265.2934960027436,-110.25721871285569,472.59055204618903
Yoruba,11,127.54545454545455,99.39453067082074,58.73841402902046,194.81328011480866,68.80704051643409,186.283868574475,-67.26782556935412,322.3587346602632
Acheulean,11,2707.6363636363635,34.37229328186702,20.312727272728434,67.36969483245936,2687.323636363635,2727.949090909092,2640.266668803904,2775.006058468823
probably Russian,11,140.54545454545453,59.168173262935255,34.966155934366675,115.9696195953531,105.57929861108786,175.5116104798212,24.575834950101438,256.51507414080766
"Bohemian, Prague",11,283.09090909090907,59.6279373204449,35.23785912953647,116.870757148072,247.8530499613726,318.3287682204455,166.22015194283705,399.9616662389811
Visayas,11,594.0,0.0,0.0,0.0,594.0,594.0,594.0,594.0
"Indian, Coorg",11,198.63636363636363,50.452497910951315,29.815520945577973,98.88689590546457,168.82084269078564,228.4518845819416,99.74946773089906,297.5232595418282
Huron,11,172.0,27.586228448267445,16.302419229282282,54.069007758604194,155.6975807707177,188.3024192292823,117.93099224139581,226.0690077586042
Greek or Cypriot,11,2397.090909090909,70.10057709527531,41.42679374112033,137.3971311067396,2355.6641153497885,2438.5177028320295,2259.693777984169,2534.488040197649
"Yoruba peoples, Ekiti group",11,172.63636363636363,30.470552102883648,18.006945583751815,59.72228212165195,154.6294180526118,190.64330922011544,112.91408151471168,232.35864575801557
probably Tibetan,11,550.9090909090909,150.5034581300075,88.94186004778814,294.98677793481465,461.9672308613027,639.850950956879,255.92231297427622,845.8958688439055
"India, Kota, Rajasthan",11,296.1818181818182,62.03679260216179,36.66140163150853,121.5921135002371,259.5204165503097,332.8432198133267,174.58970468158108,417.77393168205526
Italian or British,11,227.45454545454547,103.79437714670641,61.3385571377053,203.43697920754457,166.11598831684017,288.79310259225076,24.0175662470009,430.89152466209003
